,TP9,AF7,AF8,TP10,Right AUX,timestamps
42,-35.156250,20.507812,20.996094,13.183594,42.480469,0.158961
43,119.628906,20.507812,18.066406,53.710938,569.824219,0.162867
44,121.582031,32.714844,23.437500,32.226562,433.105469,0.166773
45,-23.437500,35.156250,22.949219,-26.367188,-160.644531,0.170680
46,-116.210938,38.085938,27.343750,-41.015625,-441.406250,0.174586
47,-32.226562,51.269531,36.132812,14.648438,-32.714844,0.178492
48,125.976562,47.363281,30.273438,65.429688,514.160156,0.195260
49,135.742188,35.156250,27.343750,48.339844,477.050781,0.199166
50,1.464844,30.761719,27.832031,-3.417969,-41.015625,0.203072
51,-111.328125,32.714844,24.414062,-27.832031,-396.972656,0.206979
52,-55.664062,33.203125,27.343750,12.695312,-103.515625,0.210885
53,103.515625,27.832031,27.832031,67.871094,462.890625,0.214791
54,149.902344,38.574219,29.296875,61.523438,509.765625,0.218697
55,28.320312,35.156250,26.367188,-3.417969,-26.855469,0.222604
56,-104.492188,26.367188,22.949219,-45.410156,-483.398438,0.226510
57,-66.894531,28.808594,21.484375,-2.441406,-231.933594,0.230416
58,93.750000,36.132812,26.855469,60.546875,384.765625,0.234322
59,153.808594,37.109375,25.878906,58.105469,528.808594,0.238229
60,43.457031,33.691406,26.367188,7.324219,68.359375,0.237179
61,-98.144531,39.550781,37.597656,-34.179688,-420.898438,0.241085
62,-82.519531,41.503906,33.203125,-12.207031,-228.515625,0.244991
63,76.171875,23.925781,31.738281,61.035156,375.976562,0.248898
64,175.781250,17.578125,40.527344,96.191406,562.988281,0.252804
65,84.472656,40.039062,36.132812,40.527344,71.289062,0.256710
66,-82.031250,46.875000,32.226562,-31.250000,-415.527344,0.260616
67,-97.656250,40.039062,30.761719,-22.949219,-241.699219,0.264523
68,46.875000,47.851562,28.320312,40.527344,286.132812,0.268429
69,157.226562,55.664062,21.972656,59.082031,541.015625,0.272335
70,83.007812,54.687500,15.625000,10.253906,180.175781,0.276241
71,-70.312500,61.035156,22.949219,-36.621094,-361.328125,0.280148
72,-86.914062,69.335938,28.808594,-16.113281,-326.171875,0.295251
73,35.644531,64.941406,20.019531,37.597656,226.562500,0.299157
74,148.437500,60.546875,18.066406,51.269531,600.097656,0.303063
75,87.402344,61.035156,20.996094,-1.464844,286.132812,0.306970
76,-67.871094,70.312500,28.320312,-47.851562,-298.828125,0.310876
77,-98.632812,65.917969,28.320312,-31.738281,-380.859375,0.314782
78,17.089844,49.804688,19.531250,25.390625,125.000000,0.318688
79,160.644531,50.781250,20.996094,63.964844,529.296875,0.322595
80,116.699219,51.269531,16.113281,17.578125,265.136719,0.326501
81,-43.945312,53.710938,20.996094,-37.597656,-288.085938,0.330407
82,-105.468750,57.617188,29.785156,-28.808594,-455.078125,0.334313
83,-10.253906,54.199219,25.878906,25.878906,32.714844,0.338220
84,135.742188,43.945312,22.949219,66.406250,562.988281,0.335381
85,116.699219,40.527344,23.437500,31.738281,360.351562,0.339287
86,-30.273438,42.968750,27.343750,-30.761719,-231.445312,0.343193
87,-109.863281,40.039062,27.832031,-40.039062,-484.375000,0.347100
88,-25.878906,45.410156,27.832031,11.718750,-73.730469,0.351006
89,130.371094,50.781250,22.460938,59.082031,479.980469,0.354912
90,132.812500,45.898438,19.042969,31.738281,352.539062,0.358818
91,-8.300781,44.921875,27.343750,-25.878906,-208.496094,0.362725
92,-109.863281,49.804688,30.273438,-41.992188,-483.886719,0.366631
93,-37.597656,52.734375,29.785156,6.347656,-114.257812,0.370537
94,125.976562,45.898438,26.367188,59.570312,426.269531,0.374443
95,145.019531,43.457031,26.855469,41.992188,397.460938,0.378350
96,10.253906,45.410156,26.367188,-16.113281,-105.468750,0.375267
97,-113.281250,41.992188,26.367188,-45.410156,-497.070312,0.379173
98,-73.242188,28.320312,21.972656,-12.207031,-244.628906,0.383079
