,TP9,AF7,AF8,TP10,Right AUX,timestamps
38,34.179688,36.132812,29.296875,19.531250,105.957031,0.148324
39,34.667969,34.179688,33.691406,24.414062,65.429688,0.152230
40,41.992188,34.667969,18.554688,36.621094,14.160156,0.156136
41,36.621094,20.996094,6.347656,43.457031,-6.835938,0.160043
42,37.597656,20.996094,25.878906,36.621094,43.945312,0.163949
43,35.156250,31.250000,13.183594,25.390625,37.597656,0.167855
44,20.996094,34.179688,27.343750,12.695312,10.742188,0.171761
45,19.531250,39.550781,47.363281,18.066406,62.011719,0.175668
46,18.554688,38.085938,36.132812,38.574219,70.312500,0.179574
47,20.019531,36.132812,28.808594,34.179688,73.242188,0.183480
48,32.714844,30.273438,34.179688,44.921875,110.351562,0.200026
49,34.179688,28.808594,44.433594,51.757812,121.093750,0.203933
50,8.789062,29.785156,49.316406,28.808594,114.746094,0.207839
51,3.906250,23.925781,49.316406,34.667969,104.492188,0.211745
52,9.277344,25.390625,41.992188,24.902344,78.613281,0.215651
53,-0.488281,19.531250,38.574219,1.464844,64.453125,0.219558
54,-14.648438,10.742188,40.039062,-11.230469,65.429688,0.223464
55,-25.390625,16.601562,48.339844,-14.648438,57.617188,0.227370
56,-9.765625,26.855469,37.597656,12.207031,73.730469,0.231276
57,-6.347656,31.250000,60.058594,21.484375,82.519531,0.235183
58,-24.414062,20.507812,40.039062,6.347656,43.945312,0.239089
59,-18.554688,9.765625,30.273438,20.019531,72.753906,0.242995
60,-15.625000,16.601562,77.636719,22.949219,78.613281,0.244232
61,-23.437500,23.437500,79.589844,-13.671875,51.269531,0.248139
62,-17.089844,20.507812,86.425781,-10.253906,52.734375,0.252045
63,-13.671875,22.460938,81.054688,2.441406,36.621094,0.255951
64,0.000000,23.437500,67.871094,1.953125,43.945312,0.259857
65,0.488281,25.878906,60.058594,17.089844,55.664062,0.263764
66,4.394531,28.808594,50.781250,19.531250,27.343750,0.267670
67,9.277344,20.019531,36.621094,16.601562,22.460938,0.271576
68,6.347656,24.414062,38.085938,28.808594,51.269531,0.275482
69,18.066406,37.597656,67.382812,44.433594,31.738281,0.279389
70,10.253906,25.878906,66.894531,26.855469,7.324219,0.283295
71,7.812500,19.042969,61.035156,16.113281,41.015625,0.287201
72,21.484375,31.250000,41.015625,33.691406,72.753906,0.280166
73,12.695312,31.250000,20.019531,14.648438,65.917969,0.284072
74,-1.953125,24.414062,67.871094,0.000000,76.660156,0.287979
75,10.742188,21.484375,79.589844,12.695312,79.589844,0.291885
76,13.183594,27.343750,59.082031,27.343750,29.296875,0.295791
77,9.277344,33.203125,66.406250,28.808594,12.207031,0.299697
78,16.601562,30.761719,67.871094,43.945312,54.687500,0.303604
79,17.578125,22.460938,43.457031,36.621094,42.480469,0.307510
80,28.808594,21.484375,37.109375,27.343750,23.925781,0.311416
81,33.203125,27.832031,55.664062,36.621094,36.132812,0.315322
82,26.855469,25.878906,69.335938,43.945312,36.132812,0.319229
83,35.156250,26.367188,70.312500,36.132812,9.277344,0.323135
84,39.062500,28.808594,57.617188,27.343750,35.156250,0.340809
85,25.390625,23.925781,52.246094,28.320312,67.382812,0.344716
86,19.042969,15.625000,47.851562,35.644531,33.691406,0.348622
87,23.925781,14.160156,53.710938,47.851562,18.554688,0.352528
88,18.066406,26.367188,50.781250,52.246094,22.949219,0.356434
89,11.718750,29.785156,61.035156,27.343750,70.800781,0.360341
90,9.277344,28.808594,77.148438,9.277344,109.375000,0.364247
91,14.160156,26.855469,56.640625,1.464844,86.914062,0.368153
92,25.878906,27.832031,54.199219,11.718750,70.312500,0.372059
93,21.972656,33.691406,37.109375,24.414062,30.273438,0.375966
94,24.902344,32.714844,26.367188,19.042969,-15.625000,0.379872
95,29.296875,30.761719,55.664062,12.695312,10.742188,0.383778
96,11.230469,24.902344,73.242188,10.253906,43.945312,0.380360
97,6.835938,14.648438,62.988281,25.390625,16.601562,0.384266
98,21.484375,14.160156,50.292969,32.714844,-22.460938,0.388172
99,20.507812,24.902344,57.128906,18.554688,-6.347656,0.392078
100,18.554688,27.832031,39.062500,13.671875,44.921875,0.395985
101,20.019531,23.437500,23.925781,15.136719,43.945312,0.399891
102,14.160156,24.414062,41.503906,18.066406,37.597656,0.403797
103,8.300781,22.949219,65.917969,18.554688,38.574219,0.407703
104,13.183594,20.507812,48.339844,22.949219,24.414062,0.411610
105,24.902344,29.296875,6.347656,34.667969,-7.812500,0.415516
106,28.808594,32.226562,14.160156,35.156250,-25.390625,0.419422
107,24.414062,28.808594,40.527344,33.203125,6.835938,0.423328
108,21.484375,37.109375,52.246094,30.273438,4.394531,0.440828
109,29.785156,30.761719,48.828125,16.113281,-16.113281,0.444734
110,35.644531,23.925781,53.222656,28.320312,-2.441406,0.448640
111,32.226562,33.691406,44.921875,32.226562,10.253906,0.452547
112,31.250000,34.179688,30.273438,23.437500,7.812500,0.456453
113,31.250000,35.644531,24.902344,33.691406,-0.976562,0.460359
114,28.320312,35.644531,20.507812,30.761719,-1.464844,0.464265
115,32.226562,36.132812,26.367188,22.949219,-23.925781,0.468172
116,35.156250,40.039062,40.039062,26.367188,1.464844,0.472078
117,20.507812,30.761719,42.480469,24.414062,15.625000,0.475984
118,14.160156,25.878906,25.878906,21.972656,4.882812,0.479890
119,17.578125,29.296875,16.601562,24.414062,7.812500,0.483797
120,20.507812,25.390625,34.179688,20.019531,-18.554688,0.480724
121,16.601562,19.042969,46.875000,18.066406,-33.203125,0.484630
122,28.808594,26.367188,39.062500,26.855469,-19.531250,0.488536
123,42.480469,33.203125,41.015625,34.667969,25.390625,0.492442
124,26.367188,29.296875,40.039062,37.597656,20.507812,0.496349
125,17.578125,29.296875,30.761719,32.714844,28.320312,0.500255
126,16.601562,31.250000,35.156250,17.578125,67.871094,0.504161
127,22.949219,29.785156,32.714844,16.113281,56.152344,0.508067
128,31.738281,20.019531,11.718750,26.367188,36.132812,0.511974
129,25.390625,18.554688,14.160156,20.507812,25.878906,0.515880
130,24.414062,30.761719,23.437500,10.253906,14.160156,0.519786
131,21.972656,38.574219,41.503906,19.042969,26.367188,0.523692
132,20.019531,35.156250,50.292969,22.949219,28.320312,0.520656
133,19.042969,29.785156,11.718750,14.160156,41.015625,0.524563
134,19.531250,29.785156,17.578125,16.113281,26.855469,0.528469
135,23.437500,26.367188,55.175781,15.625000,-1.464844,0.532375
136,19.042969,22.949219,45.410156,16.601562,6.835938,0.536281
137,18.066406,38.085938,28.808594,26.367188,-16.601562,0.540188
138,10.742188,33.691406,44.433594,13.671875,-13.183594,0.544094
139,20.507812,27.343750,40.039062,8.300781,-3.906250,0.548000
140,33.691406,36.621094,16.113281,17.578125,-40.039062,0.551906
141,30.273438,40.039062,17.089844,18.554688,-15.136719,0.555813
142,23.437500,35.644531,20.507812,28.320312,49.804688,0.559719
143,20.507812,26.367188,9.765625,24.414062,54.687500,0.563625
144,19.042969,24.414062,41.503906,15.625000,30.761719,0.579943
145,27.343750,29.296875,63.964844,24.902344,43.457031,0.583849
146,27.343750,33.691406,50.292969,21.484375,73.730469,0.587755
147,27.832031,35.644531,12.207031,35.156250,83.007812,0.591662
148,25.390625,32.226562,15.625000,29.785156,67.871094,0.595568
149,28.808594,33.203125,59.570312,25.878906,44.433594,0.599474
150,38.574219,32.226562,55.664062,36.621094,41.503906,0.603380
151,18.554688,19.531250,47.363281,25.390625,42.480469,0.607287
152,17.089844,20.996094,31.738281,26.855469,29.296875,0.611193
153,25.390625,29.296875,21.484375,33.691406,3.417969,0.615099
154,19.531250,33.691406,23.437500,46.386719,0.000000,0.619005
155,23.925781,40.039062,16.113281,41.015625,0.976562,0.622912
156,29.785156,42.480469,25.878906,22.949219,16.113281,0.620491
157,29.296875,40.527344,41.992188,21.484375,18.554688,0.624398
158,28.808594,32.714844,38.574219,24.902344,8.300781,0.628304
159,23.925781,28.320312,38.085938,29.296875,32.226562,0.632210
160,20.507812,18.066406,30.273438,27.343750,0.000000,0.636116
161,19.042969,20.996094,8.300781,13.671875,-59.082031,0.640023
162,20.507812,38.085938,14.648438,18.554688,-24.414062,0.643929
163,22.949219,37.109375,46.386719,28.320312,3.906250,0.647835
164,23.925781,36.621094,49.804688,15.625000,32.226562,0.651741
165,29.296875,36.621094,38.085938,3.417969,42.480469,0.655648
166,19.042969,28.320312,41.503906,4.882812,-4.394531,0.659554
167,15.625000,31.738281,40.527344,5.859375,-32.226562,0.663460
168,19.531250,31.738281,27.343750,3.417969,2.441406,0.660300
169,19.531250,25.390625,31.738281,5.859375,39.550781,0.664206
170,23.925781,31.250000,47.363281,4.394531,19.042969,0.668113
171,20.996094,31.738281,51.757812,0.976562,-9.765625,0.672019
172,18.066406,25.878906,45.410156,19.042969,13.671875,0.675925
173,12.207031,32.226562,29.785156,32.714844,5.371094,0.679831
174,17.578125,34.667969,29.785156,24.414062,-13.183594,0.683738
175,23.437500,33.691406,24.414062,18.066406,-9.765625,0.687644
176,16.113281,36.132812,3.417969,2.929688,-23.925781,0.691550
177,5.371094,30.761719,20.507812,5.859375,-13.183594,0.695456
178,5.371094,31.250000,53.222656,17.089844,18.554688,0.699363
179,14.648438,32.714844,44.433594,8.789062,33.203125,0.703269
180,12.207031,23.437500,25.878906,6.835938,38.574219,0.720491
181,16.113281,24.414062,28.808594,18.554688,14.648438,0.724398
182,20.507812,37.597656,36.132812,24.414062,42.480469,0.728304
183,10.253906,36.132812,33.203125,16.601562,65.917969,0.732210
184,10.253906,23.437500,18.066406,17.089844,56.640625,0.736116
185,28.320312,26.367188,5.859375,23.925781,46.875000,0.740023
186,28.320312,34.667969,18.554688,18.554688,36.132812,0.743929
187,19.042969,36.132812,35.156250,23.437500,33.691406,0.747835
